"","nuts2","year","country","country_code","regionname","nutslevel.x","ideology","ideo01","num_parties","voteshare","nuts3","pop_tot","pop_density","Enterprise_population","Business_growth_rate","nutslevel.y","freight_kt_unload","educ_voc","educ_uni"
"2627","UKI5",2005,"United Kingdom","GB","Outer London - East and North East",2,"eurosceptic",1,1,NA,"UKI5",NA,3727.3,NA,NA,2,NA,NA,NA
"2628","UKI5",2005,"United Kingdom","GB","Outer London - East and North East",2,"non_democ",1,1,NA,"UKI5",NA,3727.3,NA,NA,2,NA,NA,NA
"2629","UKI5",2005,"United Kingdom","GB","Outer London - East and North East",2,"non_democ",0,3,NA,"UKI5",NA,3727.3,NA,NA,2,NA,NA,NA
"2630","UKI5",2010,"United Kingdom","GB","Outer London - East and North East",2,"populist",1,1,NA,"UKI5",NA,4018.7,NA,NA,2,NA,NA,34.6
"2631","UKI5",2010,"United Kingdom","GB","Outer London - East and North East",2,"eurosceptic",1,2,NA,"UKI5",NA,4018.7,NA,NA,2,NA,NA,34.6
"2632","UKI5",2010,"United Kingdom","GB","Outer London - East and North East",2,"non_democ",1,2,NA,"UKI5",NA,4018.7,NA,NA,2,NA,NA,34.6
"2633","UKI5",2010,"United Kingdom","GB","Outer London - East and North East",2,"non_democ",0,4,NA,"UKI5",NA,4018.7,NA,NA,2,NA,NA,34.6
"2634","UKI5",2010,"United Kingdom","GB","Outer London - East and North East",2,"farright",1,1,NA,"UKI5",NA,4018.7,NA,NA,2,NA,NA,34.6
"2635","UKI5",2015,"United Kingdom","GB","Outer London - East and North East",2,"farright",1,1,NA,"UKI5",1853173,4320.9,NA,NA,2,NA,NA,43.3
"2636","UKI5",2015,"United Kingdom","GB","Outer London - East and North East",2,"non_democ",1,2,NA,"UKI5",1853173,4320.9,NA,NA,2,NA,NA,43.3
"2637","UKI5",2015,"United Kingdom","GB","Outer London - East and North East",2,"populist",1,1,NA,"UKI5",1853173,4320.9,NA,NA,2,NA,NA,43.3
"2638","UKI5",2015,"United Kingdom","GB","Outer London - East and North East",2,"non_democ",0,4,NA,"UKI5",1853173,4320.9,NA,NA,2,NA,NA,43.3
"2639","UKI5",2015,"United Kingdom","GB","Outer London - East and North East",2,"eurosceptic",1,2,NA,"UKI5",1853173,4320.9,NA,NA,2,NA,NA,43.3
"2640","UKI5",2017,"United Kingdom","GB","Outer London - East and North East",2,"non_democ",0,4,NA,"UKI5",1899556,4425.5,NA,NA,2,NA,NA,45.8
"2641","UKI5",2017,"United Kingdom","GB","Outer London - East and North East",2,"non_democ",1,2,NA,"UKI5",1899556,4425.5,NA,NA,2,NA,NA,45.8
"2642","UKI5",2017,"United Kingdom","GB","Outer London - East and North East",2,"eurosceptic",1,2,NA,"UKI5",1899556,4425.5,NA,NA,2,NA,NA,45.8
"2643","UKI5",2017,"United Kingdom","GB","Outer London - East and North East",2,"populist",1,1,NA,"UKI5",1899556,4425.5,NA,NA,2,NA,NA,45.8
"2644","UKI5",2017,"United Kingdom","GB","Outer London - East and North East",2,"farright",1,1,NA,"UKI5",1899556,4425.5,NA,NA,2,NA,NA,45.8
"2645","UKI5",2019,"United Kingdom","GB","Outer London - East and North East",2,"non_democ",0,5,NA,"UKI5",1940638,NA,NA,NA,2,NA,NA,46.7
"2646","UKI5",2019,"United Kingdom","GB","Outer London - East and North East",2,"non_democ",1,1,NA,"UKI5",1940638,NA,NA,NA,2,NA,NA,46.7
"2647","UKI5",2019,"United Kingdom","GB","Outer London - East and North East",2,"eurosceptic",1,1,NA,"UKI5",1940638,NA,NA,NA,2,NA,NA,46.7
"2648","UKI6",1992,"United Kingdom","GB","Outer London - South",2,"non_democ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2649","UKI6",1992,"United Kingdom","GB","Outer London - South",2,"eurosceptic",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2650","UKI6",1992,"United Kingdom","GB","Outer London - South",2,"non_democ",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2651","UKI6",1997,"United Kingdom","GB","Outer London - South",2,"eurosceptic",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2652","UKI6",1997,"United Kingdom","GB","Outer London - South",2,"non_democ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2653","UKI6",1997,"United Kingdom","GB","Outer London - South",2,"non_democ",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2654","UKI6",2001,"United Kingdom","GB","Outer London - South",2,"non_democ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2655","UKI6",2001,"United Kingdom","GB","Outer London - South",2,"non_democ",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2656","UKI6",2001,"United Kingdom","GB","Outer London - South",2,"eurosceptic",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2657","UKI6",2005,"United Kingdom","GB","Outer London - South",2,"eurosceptic",1,1,NA,"UKI6",NA,3277.2,NA,NA,2,NA,NA,NA
"2658","UKI6",2005,"United Kingdom","GB","Outer London - South",2,"non_democ",1,1,NA,"UKI6",NA,3277.2,NA,NA,2,NA,NA,NA
"2659","UKI6",2005,"United Kingdom","GB","Outer London - South",2,"non_democ",0,3,NA,"UKI6",NA,3277.2,NA,NA,2,NA,NA,NA
"2660","UKI6",2010,"United Kingdom","GB","Outer London - South",2,"eurosceptic",1,2,NA,"UKI6",NA,3421.4,NA,NA,2,NA,NA,45
"2661","UKI6",2010,"United Kingdom","GB","Outer London - South",2,"populist",1,1,NA,"UKI6",NA,3421.4,NA,NA,2,NA,NA,45
"2662","UKI6",2010,"United Kingdom","GB","Outer London - South",2,"non_democ",1,2,NA,"UKI6",NA,3421.4,NA,NA,2,NA,NA,45
"2663","UKI6",2010,"United Kingdom","GB","Outer London - South",2,"farright",1,1,NA,"UKI6",NA,3421.4,NA,NA,2,NA,NA,45
"2664","UKI6",2010,"United Kingdom","GB","Outer London - South",2,"non_democ",0,4,NA,"UKI6",NA,3421.4,NA,NA,2,NA,NA,45
"2665","UKI6",2015,"United Kingdom","GB","Outer London - South",2,"farright",1,1,NA,"UKI6",1276233,3611.6,NA,NA,2,NA,NA,55.1
"2666","UKI6",2015,"United Kingdom","GB","Outer London - South",2,"non_democ",1,2,NA,"UKI6",1276233,3611.6,NA,NA,2,NA,NA,55.1
"2667","UKI6",2015,"United Kingdom","GB","Outer London - South",2,"eurosceptic",1,2,NA,"UKI6",1276233,3611.6,NA,NA,2,NA,NA,55.1
"2668","UKI6",2015,"United Kingdom","GB","Outer London - South",2,"non_democ",0,4,NA,"UKI6",1276233,3611.6,NA,NA,2,NA,NA,55.1
"2669","UKI6",2015,"United Kingdom","GB","Outer London - South",2,"populist",1,1,NA,"UKI6",1276233,3611.6,NA,NA,2,NA,NA,55.1
"2670","UKI6",2017,"United Kingdom","GB","Outer London - South",2,"populist",1,1,NA,"UKI6",1295666,3668.4,NA,NA,2,NA,NA,53.7
"2671","UKI6",2017,"United Kingdom","GB","Outer London - South",2,"eurosceptic",1,2,NA,"UKI6",1295666,3668.4,NA,NA,2,NA,NA,53.7
"2672","UKI6",2017,"United Kingdom","GB","Outer London - South",2,"farright",1,1,NA,"UKI6",1295666,3668.4,NA,NA,2,NA,NA,53.7
"2673","UKI6",2017,"United Kingdom","GB","Outer London - South",2,"non_democ",1,2,NA,"UKI6",1295666,3668.4,NA,NA,2,NA,NA,53.7
"2674","UKI6",2017,"United Kingdom","GB","Outer London - South",2,"non_democ",0,4,NA,"UKI6",1295666,3668.4,NA,NA,2,NA,NA,53.7
"2675","UKI6",2019,"United Kingdom","GB","Outer London - South",2,"non_democ",0,5,NA,"UKI6",1316772,NA,NA,NA,2,NA,NA,55.3
"2676","UKI6",2019,"United Kingdom","GB","Outer London - South",2,"eurosceptic",1,1,NA,"UKI6",1316772,NA,NA,NA,2,NA,NA,55.3
"2677","UKI6",2019,"United Kingdom","GB","Outer London - South",2,"non_democ",1,1,NA,"UKI6",1316772,NA,NA,NA,2,NA,NA,55.3
"2678","UKI7",1992,"United Kingdom","GB","Outer London - West and North West",2,"eurosceptic",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2679","UKI7",1992,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2680","UKI7",1992,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2681","UKI7",1997,"United Kingdom","GB","Outer London - West and North West",2,"eurosceptic",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2682","UKI7",1997,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2683","UKI7",1997,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2684","UKI7",2001,"United Kingdom","GB","Outer London - West and North West",2,"eurosceptic",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2685","UKI7",2001,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2686","UKI7",2001,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2687","UKI7",2005,"United Kingdom","GB","Outer London - West and North West",2,"eurosceptic",1,1,NA,"UKI7",NA,3847.2,NA,NA,2,NA,NA,NA
"2688","UKI7",2005,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",0,3,NA,"UKI7",NA,3847.2,NA,NA,2,NA,NA,NA
"2689","UKI7",2005,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",1,1,NA,"UKI7",NA,3847.2,NA,NA,2,NA,NA,NA
"2690","UKI7",2010,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",0,4,NA,"UKI7",NA,4158.3,NA,NA,2,NA,NA,41
"2691","UKI7",2010,"United Kingdom","GB","Outer London - West and North West",2,"farright",1,1,NA,"UKI7",NA,4158.3,NA,NA,2,NA,NA,41
"2692","UKI7",2010,"United Kingdom","GB","Outer London - West and North West",2,"eurosceptic",1,2,NA,"UKI7",NA,4158.3,NA,NA,2,NA,NA,41
"2693","UKI7",2010,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",1,2,NA,"UKI7",NA,4158.3,NA,NA,2,NA,NA,41
"2694","UKI7",2010,"United Kingdom","GB","Outer London - West and North West",2,"populist",1,1,NA,"UKI7",NA,4158.3,NA,NA,2,NA,NA,41
"2695","UKI7",2015,"United Kingdom","GB","Outer London - West and North West",2,"farright",1,1,NA,"UKI7",2040301,4407.8,NA,NA,2,NA,NA,53.1
"2696","UKI7",2015,"United Kingdom","GB","Outer London - West and North West",2,"eurosceptic",1,2,NA,"UKI7",2040301,4407.8,NA,NA,2,NA,NA,53.1
"2697","UKI7",2015,"United Kingdom","GB","Outer London - West and North West",2,"populist",1,1,NA,"UKI7",2040301,4407.8,NA,NA,2,NA,NA,53.1
"2698","UKI7",2015,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",0,4,NA,"UKI7",2040301,4407.8,NA,NA,2,NA,NA,53.1
"2699","UKI7",2015,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",1,2,NA,"UKI7",2040301,4407.8,NA,NA,2,NA,NA,53.1
"2700","UKI7",2017,"United Kingdom","GB","Outer London - West and North West",2,"populist",1,1,NA,"UKI7",2071842,4475.4,NA,NA,2,NA,NA,54.9
"2701","UKI7",2017,"United Kingdom","GB","Outer London - West and North West",2,"eurosceptic",1,2,NA,"UKI7",2071842,4475.4,NA,NA,2,NA,NA,54.9
"2702","UKI7",2017,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",1,2,NA,"UKI7",2071842,4475.4,NA,NA,2,NA,NA,54.9
"2703","UKI7",2017,"United Kingdom","GB","Outer London - West and North West",2,"farright",1,1,NA,"UKI7",2071842,4475.4,NA,NA,2,NA,NA,54.9
"2704","UKI7",2017,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",0,4,NA,"UKI7",2071842,4475.4,NA,NA,2,NA,NA,54.9
"2705","UKI7",2019,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",0,5,NA,"UKI7",2103443,NA,NA,NA,2,NA,NA,60.7
"2706","UKI7",2019,"United Kingdom","GB","Outer London - West and North West",2,"eurosceptic",1,1,NA,"UKI7",2103443,NA,NA,NA,2,NA,NA,60.7
"2707","UKI7",2019,"United Kingdom","GB","Outer London - West and North West",2,"non_democ",1,1,NA,"UKI7",2103443,NA,NA,NA,2,NA,NA,60.7
"2708","UKJ1",1992,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",0,3,NA,"UKJ1",NA,344.2,NA,NA,2,NA,NA,NA
"2709","UKJ1",1992,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",1,1,NA,"UKJ1",NA,344.2,NA,NA,2,NA,NA,NA
"2710","UKJ1",1992,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"eurosceptic",1,1,NA,"UKJ1",NA,344.2,NA,NA,2,NA,NA,NA
"2711","UKJ1",1997,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",1,1,NA,"UKJ1",NA,358.1,NA,NA,2,NA,NA,NA
"2712","UKJ1",1997,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"eurosceptic",1,1,NA,"UKJ1",NA,358.1,NA,NA,2,NA,NA,NA
"2713","UKJ1",1997,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",0,3,NA,"UKJ1",NA,358.1,NA,NA,2,NA,NA,NA
"2714","UKJ1",2001,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"eurosceptic",1,1,NA,"UKJ1",NA,366,NA,NA,2,NA,NA,34.7
"2715","UKJ1",2001,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",1,1,NA,"UKJ1",NA,366,NA,NA,2,NA,NA,34.7
"2716","UKJ1",2001,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",0,3,NA,"UKJ1",NA,366,NA,NA,2,NA,NA,34.7
"2717","UKJ1",2005,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",1,1,NA,"UKJ1",NA,374.1,NA,NA,2,NA,NA,37
"2718","UKJ1",2005,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"eurosceptic",1,1,NA,"UKJ1",NA,374.1,NA,NA,2,NA,NA,37
"2719","UKJ1",2005,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",0,3,NA,"UKJ1",NA,374.1,NA,NA,2,NA,NA,37
"2720","UKJ1",2010,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"farright",1,1,NA,"UKJ1",NA,392.6,NA,NA,2,NA,NA,43.4
"2721","UKJ1",2010,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",0,4,NA,"UKJ1",NA,392.6,NA,NA,2,NA,NA,43.4
"2722","UKJ1",2010,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",1,2,NA,"UKJ1",NA,392.6,NA,NA,2,NA,NA,43.4
"2723","UKJ1",2010,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"populist",1,1,NA,"UKJ1",NA,392.6,NA,NA,2,NA,NA,43.4
"2724","UKJ1",2010,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"eurosceptic",1,2,NA,"UKJ1",NA,392.6,NA,NA,2,NA,NA,43.4
"2725","UKJ1",2015,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",1,2,NA,"UKJ1",2347205,410.7,NA,NA,2,NA,NA,51.7
"2726","UKJ1",2015,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"populist",1,1,NA,"UKJ1",2347205,410.7,NA,NA,2,NA,NA,51.7
"2727","UKJ1",2015,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"eurosceptic",1,2,NA,"UKJ1",2347205,410.7,NA,NA,2,NA,NA,51.7
"2728","UKJ1",2015,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",0,4,NA,"UKJ1",2347205,410.7,NA,NA,2,NA,NA,51.7
"2729","UKJ1",2015,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"farright",1,1,NA,"UKJ1",2347205,410.7,NA,NA,2,NA,NA,51.7
"2730","UKJ1",2017,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",0,4,NA,"UKJ1",2385514,417,NA,NA,2,NA,NA,53.9
"2731","UKJ1",2017,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"eurosceptic",1,2,NA,"UKJ1",2385514,417,NA,NA,2,NA,NA,53.9
"2732","UKJ1",2017,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",1,2,NA,"UKJ1",2385514,417,NA,NA,2,NA,NA,53.9
"2733","UKJ1",2017,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"populist",1,1,NA,"UKJ1",2385514,417,NA,NA,2,NA,NA,53.9
"2734","UKJ1",2017,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"farright",1,1,NA,"UKJ1",2385514,417,NA,NA,2,NA,NA,53.9
"2735","UKJ1",2019,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",1,1,NA,"UKJ1",2417428,NA,NA,NA,2,NA,NA,53
"2736","UKJ1",2019,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"eurosceptic",1,1,NA,"UKJ1",2417428,NA,NA,NA,2,NA,NA,53
"2737","UKJ1",2019,"United Kingdom","GB","Berkshire, Buckinghamshire and Oxfordshire",2,"non_democ",0,5,NA,"UKJ1",2417428,NA,NA,NA,2,NA,NA,53
"2738","UKJ2",1992,"United Kingdom","GB","Surrey, East and West Sussex",2,"eurosceptic",1,1,NA,"UKJ2",NA,449.5,NA,NA,2,NA,NA,NA
"2739","UKJ2",1992,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",0,3,NA,"UKJ2",NA,449.5,NA,NA,2,NA,NA,NA
"2740","UKJ2",1992,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",1,1,NA,"UKJ2",NA,449.5,NA,NA,2,NA,NA,NA
"2741","UKJ2",1997,"United Kingdom","GB","Surrey, East and West Sussex",2,"eurosceptic",1,1,NA,"UKJ2",NA,459.2,NA,NA,2,NA,NA,NA
"2742","UKJ2",1997,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",0,3,NA,"UKJ2",NA,459.2,NA,NA,2,NA,NA,NA
"2743","UKJ2",1997,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",1,1,NA,"UKJ2",NA,459.2,NA,NA,2,NA,NA,NA
"2744","UKJ2",2001,"United Kingdom","GB","Surrey, East and West Sussex",2,"eurosceptic",1,1,NA,"UKJ2",NA,469.8,NA,NA,2,NA,NA,35.4
"2745","UKJ2",2001,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",0,3,NA,"UKJ2",NA,469.8,NA,NA,2,NA,NA,35.4
"2746","UKJ2",2001,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",1,1,NA,"UKJ2",NA,469.8,NA,NA,2,NA,NA,35.4
"2747","UKJ2",2005,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",1,1,NA,"UKJ2",NA,478.6,NA,NA,2,NA,NA,37.1
"2748","UKJ2",2005,"United Kingdom","GB","Surrey, East and West Sussex",2,"eurosceptic",1,1,NA,"UKJ2",NA,478.6,NA,NA,2,NA,NA,37.1
"2749","UKJ2",2005,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",0,3,NA,"UKJ2",NA,478.6,NA,NA,2,NA,NA,37.1
"2750","UKJ2",2010,"United Kingdom","GB","Surrey, East and West Sussex",2,"eurosceptic",1,2,NA,"UKJ2",NA,499.8,NA,NA,2,NA,NA,40.9
"2751","UKJ2",2010,"United Kingdom","GB","Surrey, East and West Sussex",2,"farright",1,1,NA,"UKJ2",NA,499.8,NA,NA,2,NA,NA,40.9
"2752","UKJ2",2010,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",0,4,NA,"UKJ2",NA,499.8,NA,NA,2,NA,NA,40.9
"2753","UKJ2",2010,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",1,2,NA,"UKJ2",NA,499.8,NA,NA,2,NA,NA,40.9
"2754","UKJ2",2010,"United Kingdom","GB","Surrey, East and West Sussex",2,"populist",1,1,NA,"UKJ2",NA,499.8,NA,NA,2,NA,NA,40.9
"2755","UKJ2",2015,"United Kingdom","GB","Surrey, East and West Sussex",2,"eurosceptic",1,2,NA,"UKJ2",2827820,521.7,NA,NA,2,NA,NA,46.4
"2756","UKJ2",2015,"United Kingdom","GB","Surrey, East and West Sussex",2,"farright",1,1,NA,"UKJ2",2827820,521.7,NA,NA,2,NA,NA,46.4
"2757","UKJ2",2015,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",0,4,NA,"UKJ2",2827820,521.7,NA,NA,2,NA,NA,46.4
"2758","UKJ2",2015,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",1,2,NA,"UKJ2",2827820,521.7,NA,NA,2,NA,NA,46.4
"2759","UKJ2",2015,"United Kingdom","GB","Surrey, East and West Sussex",2,"populist",1,1,NA,"UKJ2",2827820,521.7,NA,NA,2,NA,NA,46.4
"2760","UKJ2",2017,"United Kingdom","GB","Surrey, East and West Sussex",2,"farright",1,1,NA,"UKJ2",2871387,529.4,NA,NA,2,NA,NA,49.3
"2761","UKJ2",2017,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",0,4,NA,"UKJ2",2871387,529.4,NA,NA,2,NA,NA,49.3
"2762","UKJ2",2017,"United Kingdom","GB","Surrey, East and West Sussex",2,"eurosceptic",1,2,NA,"UKJ2",2871387,529.4,NA,NA,2,NA,NA,49.3
"2763","UKJ2",2017,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",1,2,NA,"UKJ2",2871387,529.4,NA,NA,2,NA,NA,49.3
"2764","UKJ2",2017,"United Kingdom","GB","Surrey, East and West Sussex",2,"populist",1,1,NA,"UKJ2",2871387,529.4,NA,NA,2,NA,NA,49.3
"2765","UKJ2",2019,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",0,5,NA,"UKJ2",2909838,NA,NA,NA,2,NA,NA,51.4
"2766","UKJ2",2019,"United Kingdom","GB","Surrey, East and West Sussex",2,"eurosceptic",1,1,NA,"UKJ2",2909838,NA,NA,NA,2,NA,NA,51.4
"2767","UKJ2",2019,"United Kingdom","GB","Surrey, East and West Sussex",2,"non_democ",1,1,NA,"UKJ2",2909838,NA,NA,NA,2,NA,NA,51.4
"2768","UKJ3",1992,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",0,3,NA,"UKJ3",NA,410.2,NA,NA,2,NA,NA,NA
"2769","UKJ3",1992,"United Kingdom","GB","Hampshire and Isle of Wight",2,"eurosceptic",1,1,NA,"UKJ3",NA,410.2,NA,NA,2,NA,NA,NA
"2770","UKJ3",1992,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",1,1,NA,"UKJ3",NA,410.2,NA,NA,2,NA,NA,NA
"2771","UKJ3",1997,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",0,3,NA,"UKJ3",NA,421.3,NA,NA,2,NA,NA,NA
"2772","UKJ3",1997,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",1,1,NA,"UKJ3",NA,421.3,NA,NA,2,NA,NA,NA
"2773","UKJ3",1997,"United Kingdom","GB","Hampshire and Isle of Wight",2,"eurosceptic",1,1,NA,"UKJ3",NA,421.3,NA,NA,2,NA,NA,NA
"2774","UKJ3",2001,"United Kingdom","GB","Hampshire and Isle of Wight",2,"eurosceptic",1,1,NA,"UKJ3",NA,429.3,NA,NA,2,NA,NA,29.8
"2775","UKJ3",2001,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",1,1,NA,"UKJ3",NA,429.3,NA,NA,2,NA,NA,29.8
"2776","UKJ3",2001,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",0,3,NA,"UKJ3",NA,429.3,NA,NA,2,NA,NA,29.8
"2777","UKJ3",2005,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",1,1,NA,"UKJ3",NA,439.1,NA,NA,2,NA,NA,30.3
"2778","UKJ3",2005,"United Kingdom","GB","Hampshire and Isle of Wight",2,"eurosceptic",1,1,NA,"UKJ3",NA,439.1,NA,NA,2,NA,NA,30.3
"2779","UKJ3",2005,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",0,3,NA,"UKJ3",NA,439.1,NA,NA,2,NA,NA,30.3
"2780","UKJ3",2010,"United Kingdom","GB","Hampshire and Isle of Wight",2,"eurosceptic",1,2,NA,"UKJ3",NA,454.5,NA,NA,2,NA,NA,35.2
"2781","UKJ3",2010,"United Kingdom","GB","Hampshire and Isle of Wight",2,"farright",1,1,NA,"UKJ3",NA,454.5,NA,NA,2,NA,NA,35.2
"2782","UKJ3",2010,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",0,3,NA,"UKJ3",NA,454.5,NA,NA,2,NA,NA,35.2
"2783","UKJ3",2010,"United Kingdom","GB","Hampshire and Isle of Wight",2,"populist",1,1,NA,"UKJ3",NA,454.5,NA,NA,2,NA,NA,35.2
"2784","UKJ3",2010,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",1,2,NA,"UKJ3",NA,454.5,NA,NA,2,NA,NA,35.2
"2785","UKJ3",2015,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",0,4,NA,"UKJ3",1946199,470.8,NA,NA,2,NA,NA,40.8
"2786","UKJ3",2015,"United Kingdom","GB","Hampshire and Isle of Wight",2,"eurosceptic",1,2,NA,"UKJ3",1946199,470.8,NA,NA,2,NA,NA,40.8
"2787","UKJ3",2015,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",1,2,NA,"UKJ3",1946199,470.8,NA,NA,2,NA,NA,40.8
"2788","UKJ3",2015,"United Kingdom","GB","Hampshire and Isle of Wight",2,"populist",1,1,NA,"UKJ3",1946199,470.8,NA,NA,2,NA,NA,40.8
"2789","UKJ3",2015,"United Kingdom","GB","Hampshire and Isle of Wight",2,"farright",1,1,NA,"UKJ3",1946199,470.8,NA,NA,2,NA,NA,40.8
"2790","UKJ3",2017,"United Kingdom","GB","Hampshire and Isle of Wight",2,"populist",1,1,NA,"UKJ3",1973952,477.1,NA,NA,2,NA,NA,42.2
"2791","UKJ3",2017,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",0,4,NA,"UKJ3",1973952,477.1,NA,NA,2,NA,NA,42.2
"2792","UKJ3",2017,"United Kingdom","GB","Hampshire and Isle of Wight",2,"farright",1,1,NA,"UKJ3",1973952,477.1,NA,NA,2,NA,NA,42.2
"2793","UKJ3",2017,"United Kingdom","GB","Hampshire and Isle of Wight",2,"non_democ",1,2,NA,"UKJ3",1973952,477.1,NA,NA,2,NA,NA,42.2
