"","country","country_code","regionname","nutslevel","nuts2","year","ideology","ideo01","num_parties","voteshare"
"2381","United Kingdom","GB","Greater Manchester",2,"UKD3",1997,"eurosceptic",1,1,NA
"2382","United Kingdom","GB","Greater Manchester",2,"UKD3",1997,"non_democ",0,3,NA
"2383","United Kingdom","GB","Greater Manchester",2,"UKD3",1997,"non_democ",1,1,NA
"2384","United Kingdom","GB","Greater Manchester",2,"UKD3",2001,"eurosceptic",1,1,NA
"2385","United Kingdom","GB","Greater Manchester",2,"UKD3",2001,"non_democ",0,3,NA
"2386","United Kingdom","GB","Greater Manchester",2,"UKD3",2001,"non_democ",1,1,NA
"2387","United Kingdom","GB","Greater Manchester",2,"UKD3",2005,"eurosceptic",1,1,NA
"2388","United Kingdom","GB","Greater Manchester",2,"UKD3",2005,"non_democ",0,3,NA
"2389","United Kingdom","GB","Greater Manchester",2,"UKD3",2005,"non_democ",1,1,NA
"2390","United Kingdom","GB","Greater Manchester",2,"UKD3",2010,"eurosceptic",1,2,NA
"2391","United Kingdom","GB","Greater Manchester",2,"UKD3",2010,"farright",1,1,NA
"2392","United Kingdom","GB","Greater Manchester",2,"UKD3",2010,"non_democ",0,3,NA
"2393","United Kingdom","GB","Greater Manchester",2,"UKD3",2010,"non_democ",1,2,NA
"2394","United Kingdom","GB","Greater Manchester",2,"UKD3",2010,"populist",1,1,NA
"2395","United Kingdom","GB","Greater Manchester",2,"UKD3",2015,"eurosceptic",1,2,NA
"2396","United Kingdom","GB","Greater Manchester",2,"UKD3",2015,"farright",1,1,NA
"2397","United Kingdom","GB","Greater Manchester",2,"UKD3",2015,"non_democ",0,4,NA
"2398","United Kingdom","GB","Greater Manchester",2,"UKD3",2015,"non_democ",1,2,NA
"2399","United Kingdom","GB","Greater Manchester",2,"UKD3",2015,"populist",1,1,NA
"2400","United Kingdom","GB","Greater Manchester",2,"UKD3",2017,"eurosceptic",1,2,NA
"2401","United Kingdom","GB","Greater Manchester",2,"UKD3",2017,"farright",1,1,NA
"2402","United Kingdom","GB","Greater Manchester",2,"UKD3",2017,"non_democ",0,4,NA
"2403","United Kingdom","GB","Greater Manchester",2,"UKD3",2017,"non_democ",1,2,NA
"2404","United Kingdom","GB","Greater Manchester",2,"UKD3",2017,"populist",1,1,NA
"2405","United Kingdom","GB","Greater Manchester",2,"UKD3",2019,"eurosceptic",1,1,NA
"2406","United Kingdom","GB","Greater Manchester",2,"UKD3",2019,"non_democ",0,5,NA
"2407","United Kingdom","GB","Greater Manchester",2,"UKD3",2019,"non_democ",1,1,NA
"2408","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",1992,"eurosceptic",1,1,NA
"2409","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",1992,"non_democ",0,3,NA
"2410","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",1992,"non_democ",1,1,NA
"2411","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",1997,"eurosceptic",1,1,NA
"2412","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",1997,"non_democ",0,3,NA
"2413","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",1997,"non_democ",1,1,NA
"2414","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2001,"eurosceptic",1,1,NA
"2415","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2001,"non_democ",0,3,NA
"2416","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2001,"non_democ",1,1,NA
"2417","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2005,"eurosceptic",1,1,NA
"2418","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2005,"non_democ",0,3,NA
"2419","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2005,"non_democ",1,1,NA
"2420","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2010,"eurosceptic",1,2,NA
"2421","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2010,"farright",1,1,NA
"2422","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2010,"non_democ",0,3,NA
"2423","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2010,"non_democ",1,2,NA
"2424","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2010,"populist",1,1,NA
"2425","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2015,"eurosceptic",1,2,NA
"2426","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2015,"farright",1,1,NA
"2427","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2015,"non_democ",0,4,NA
"2428","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2015,"non_democ",1,2,NA
"2429","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2015,"populist",1,1,NA
"2430","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2017,"eurosceptic",1,2,NA
"2431","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2017,"farright",1,1,NA
"2432","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2017,"non_democ",0,4,NA
"2433","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2017,"non_democ",1,2,NA
"2434","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2017,"populist",1,1,NA
"2435","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2019,"eurosceptic",1,1,NA
"2436","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2019,"non_democ",0,5,NA
"2437","United Kingdom","GB","Hampshire and Isle of Wight",2,"UKJ3",2019,"non_democ",1,1,NA
"2438","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",1992,"eurosceptic",1,1,NA
"2439","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",1992,"non_democ",0,3,NA
"2440","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",1992,"non_democ",1,1,NA
"2441","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",1997,"eurosceptic",1,1,NA
"2442","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",1997,"non_democ",0,3,NA
"2443","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",1997,"non_democ",1,1,NA
"2444","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2001,"eurosceptic",1,1,NA
"2445","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2001,"non_democ",0,3,NA
"2446","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2001,"non_democ",1,1,NA
"2447","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2005,"eurosceptic",1,1,NA
"2448","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2005,"non_democ",0,3,NA
"2449","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2005,"non_democ",1,1,NA
"2450","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2010,"eurosceptic",1,2,NA
"2451","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2010,"farright",1,1,NA
"2452","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2010,"non_democ",0,3,NA
"2453","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2010,"non_democ",1,2,NA
"2454","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2010,"populist",1,1,NA
"2455","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2015,"eurosceptic",1,2,NA
"2456","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2015,"farright",1,1,NA
"2457","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2015,"non_democ",0,4,NA
"2458","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2015,"non_democ",1,2,NA
"2459","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2015,"populist",1,1,NA
"2460","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2017,"eurosceptic",1,2,NA
"2461","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2017,"farright",1,1,NA
"2462","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2017,"non_democ",0,4,NA
"2463","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2017,"non_democ",1,2,NA
"2464","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2017,"populist",1,1,NA
"2465","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2019,"eurosceptic",1,1,NA
"2466","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2019,"non_democ",0,5,NA
"2467","United Kingdom","GB","Herefordshire, Worcestershire and Warwickshire",2,"UKG1",2019,"non_democ",1,1,NA
"2468","United Kingdom","GB","Highlands and Islands",2,"UKM6",1992,"eurosceptic",1,1,NA
"2469","United Kingdom","GB","Highlands and Islands",2,"UKM6",1992,"non_democ",0,4,NA
"2470","United Kingdom","GB","Highlands and Islands",2,"UKM6",1992,"non_democ",1,1,NA
"2471","United Kingdom","GB","Highlands and Islands",2,"UKM6",1997,"eurosceptic",1,1,NA
"2472","United Kingdom","GB","Highlands and Islands",2,"UKM6",1997,"non_democ",0,4,NA
"2473","United Kingdom","GB","Highlands and Islands",2,"UKM6",1997,"non_democ",1,1,NA
"2474","United Kingdom","GB","Highlands and Islands",2,"UKM6",2001,"eurosceptic",1,1,NA
"2475","United Kingdom","GB","Highlands and Islands",2,"UKM6",2001,"non_democ",0,4,NA
"2476","United Kingdom","GB","Highlands and Islands",2,"UKM6",2001,"non_democ",1,1,NA
"2477","United Kingdom","GB","Highlands and Islands",2,"UKM6",2005,"eurosceptic",1,1,NA
"2478","United Kingdom","GB","Highlands and Islands",2,"UKM6",2005,"non_democ",0,4,NA
"2479","United Kingdom","GB","Highlands and Islands",2,"UKM6",2005,"non_democ",1,1,NA
"2480","United Kingdom","GB","Highlands and Islands",2,"UKM6",2010,"eurosceptic",1,2,NA
"2481","United Kingdom","GB","Highlands and Islands",2,"UKM6",2010,"farright",1,1,NA
"2482","United Kingdom","GB","Highlands and Islands",2,"UKM6",2010,"non_democ",0,4,NA
"2483","United Kingdom","GB","Highlands and Islands",2,"UKM6",2010,"non_democ",1,2,NA
"2484","United Kingdom","GB","Highlands and Islands",2,"UKM6",2010,"populist",1,1,NA
"2485","United Kingdom","GB","Highlands and Islands",2,"UKM6",2015,"eurosceptic",1,2,NA
"2486","United Kingdom","GB","Highlands and Islands",2,"UKM6",2015,"farright",1,1,NA
"2487","United Kingdom","GB","Highlands and Islands",2,"UKM6",2015,"non_democ",0,5,NA
"2488","United Kingdom","GB","Highlands and Islands",2,"UKM6",2015,"non_democ",1,2,NA
"2489","United Kingdom","GB","Highlands and Islands",2,"UKM6",2015,"populist",1,1,NA
"2490","United Kingdom","GB","Highlands and Islands",2,"UKM6",2017,"eurosceptic",1,2,NA
"2491","United Kingdom","GB","Highlands and Islands",2,"UKM6",2017,"farright",1,1,NA
"2492","United Kingdom","GB","Highlands and Islands",2,"UKM6",2017,"non_democ",0,4,NA
"2493","United Kingdom","GB","Highlands and Islands",2,"UKM6",2017,"non_democ",1,2,NA
"2494","United Kingdom","GB","Highlands and Islands",2,"UKM6",2017,"populist",1,1,NA
"2495","United Kingdom","GB","Highlands and Islands",2,"UKM6",2019,"eurosceptic",1,1,NA
"2496","United Kingdom","GB","Highlands and Islands",2,"UKM6",2019,"non_democ",0,6,NA
"2497","United Kingdom","GB","Highlands and Islands",2,"UKM6",2019,"non_democ",1,1,NA
"2498","United Kingdom","GB","Inner London - East",2,"UKI4",1992,"eurosceptic",1,1,NA
"2499","United Kingdom","GB","Inner London - East",2,"UKI4",1992,"non_democ",0,3,NA
"2500","United Kingdom","GB","Inner London - East",2,"UKI4",1992,"non_democ",1,1,NA
"2501","United Kingdom","GB","Inner London - East",2,"UKI4",1997,"eurosceptic",1,1,NA
"2502","United Kingdom","GB","Inner London - East",2,"UKI4",1997,"non_democ",0,3,NA
"2503","United Kingdom","GB","Inner London - East",2,"UKI4",1997,"non_democ",1,1,NA
"2504","United Kingdom","GB","Inner London - East",2,"UKI4",2001,"eurosceptic",1,1,NA
"2505","United Kingdom","GB","Inner London - East",2,"UKI4",2001,"non_democ",0,3,NA
"2506","United Kingdom","GB","Inner London - East",2,"UKI4",2001,"non_democ",1,1,NA
"2507","United Kingdom","GB","Inner London - East",2,"UKI4",2005,"eurosceptic",1,1,NA
"2508","United Kingdom","GB","Inner London - East",2,"UKI4",2005,"non_democ",0,3,NA
"2509","United Kingdom","GB","Inner London - East",2,"UKI4",2005,"non_democ",1,1,NA
"2510","United Kingdom","GB","Inner London - East",2,"UKI4",2010,"eurosceptic",1,2,NA
"2511","United Kingdom","GB","Inner London - East",2,"UKI4",2010,"farright",1,1,NA
"2512","United Kingdom","GB","Inner London - East",2,"UKI4",2010,"non_democ",0,4,NA
"2513","United Kingdom","GB","Inner London - East",2,"UKI4",2010,"non_democ",1,2,NA
"2514","United Kingdom","GB","Inner London - East",2,"UKI4",2010,"populist",1,1,NA
"2515","United Kingdom","GB","Inner London - East",2,"UKI4",2015,"eurosceptic",1,2,NA
"2516","United Kingdom","GB","Inner London - East",2,"UKI4",2015,"farright",1,1,NA
"2517","United Kingdom","GB","Inner London - East",2,"UKI4",2015,"non_democ",0,4,NA
"2518","United Kingdom","GB","Inner London - East",2,"UKI4",2015,"non_democ",1,2,NA
"2519","United Kingdom","GB","Inner London - East",2,"UKI4",2015,"populist",1,1,NA
"2520","United Kingdom","GB","Inner London - East",2,"UKI4",2017,"eurosceptic",1,2,NA
"2521","United Kingdom","GB","Inner London - East",2,"UKI4",2017,"farright",1,1,NA
"2522","United Kingdom","GB","Inner London - East",2,"UKI4",2017,"non_democ",0,4,NA
"2523","United Kingdom","GB","Inner London - East",2,"UKI4",2017,"non_democ",1,2,NA
"2524","United Kingdom","GB","Inner London - East",2,"UKI4",2017,"populist",1,1,NA
"2525","United Kingdom","GB","Inner London - East",2,"UKI4",2019,"eurosceptic",1,1,NA
"2526","United Kingdom","GB","Inner London - East",2,"UKI4",2019,"non_democ",0,5,NA
"2527","United Kingdom","GB","Inner London - East",2,"UKI4",2019,"non_democ",1,1,NA
"2528","United Kingdom","GB","Inner London - West",2,"UKI3",1992,"eurosceptic",1,1,NA
"2529","United Kingdom","GB","Inner London - West",2,"UKI3",1992,"non_democ",0,3,NA
"2530","United Kingdom","GB","Inner London - West",2,"UKI3",1992,"non_democ",1,1,NA
"2531","United Kingdom","GB","Inner London - West",2,"UKI3",1997,"eurosceptic",1,1,NA
"2532","United Kingdom","GB","Inner London - West",2,"UKI3",1997,"non_democ",0,3,NA
"2533","United Kingdom","GB","Inner London - West",2,"UKI3",1997,"non_democ",1,1,NA
"2534","United Kingdom","GB","Inner London - West",2,"UKI3",2001,"eurosceptic",1,1,NA
"2535","United Kingdom","GB","Inner London - West",2,"UKI3",2001,"non_democ",0,3,NA
"2536","United Kingdom","GB","Inner London - West",2,"UKI3",2001,"non_democ",1,1,NA
"2537","United Kingdom","GB","Inner London - West",2,"UKI3",2005,"eurosceptic",1,1,NA
"2538","United Kingdom","GB","Inner London - West",2,"UKI3",2005,"non_democ",0,3,NA
"2539","United Kingdom","GB","Inner London - West",2,"UKI3",2005,"non_democ",1,1,NA
"2540","United Kingdom","GB","Inner London - West",2,"UKI3",2010,"eurosceptic",1,2,NA
"2541","United Kingdom","GB","Inner London - West",2,"UKI3",2010,"farright",1,1,NA
"2542","United Kingdom","GB","Inner London - West",2,"UKI3",2010,"non_democ",0,4,NA
"2543","United Kingdom","GB","Inner London - West",2,"UKI3",2010,"non_democ",1,2,NA
"2544","United Kingdom","GB","Inner London - West",2,"UKI3",2010,"populist",1,1,NA
"2545","United Kingdom","GB","Inner London - West",2,"UKI3",2015,"eurosceptic",1,2,NA
"2546","United Kingdom","GB","Inner London - West",2,"UKI3",2015,"farright",1,1,NA
"2547","United Kingdom","GB","Inner London - West",2,"UKI3",2015,"non_democ",0,4,NA
"2548","United Kingdom","GB","Inner London - West",2,"UKI3",2015,"non_democ",1,2,NA
"2549","United Kingdom","GB","Inner London - West",2,"UKI3",2015,"populist",1,1,NA
"2550","United Kingdom","GB","Inner London - West",2,"UKI3",2017,"eurosceptic",1,2,NA
"2551","United Kingdom","GB","Inner London - West",2,"UKI3",2017,"farright",1,1,NA
"2552","United Kingdom","GB","Inner London - West",2,"UKI3",2017,"non_democ",0,4,NA
"2553","United Kingdom","GB","Inner London - West",2,"UKI3",2017,"non_democ",1,2,NA
"2554","United Kingdom","GB","Inner London - West",2,"UKI3",2017,"populist",1,1,NA
"2555","United Kingdom","GB","Inner London - West",2,"UKI3",2019,"eurosceptic",1,1,NA
"2556","United Kingdom","GB","Inner London - West",2,"UKI3",2019,"non_democ",0,5,NA
"2557","United Kingdom","GB","Inner London - West",2,"UKI3",2019,"non_democ",1,1,NA
"2558","United Kingdom","GB","Kent",2,"UKJ4",1992,"eurosceptic",1,1,NA
"2559","United Kingdom","GB","Kent",2,"UKJ4",1992,"non_democ",0,3,NA
"2560","United Kingdom","GB","Kent",2,"UKJ4",1992,"non_democ",1,1,NA
"2561","United Kingdom","GB","Kent",2,"UKJ4",1997,"eurosceptic",1,1,NA
"2562","United Kingdom","GB","Kent",2,"UKJ4",1997,"non_democ",0,3,NA
"2563","United Kingdom","GB","Kent",2,"UKJ4",1997,"non_democ",1,1,NA
"2564","United Kingdom","GB","Kent",2,"UKJ4",2001,"eurosceptic",1,1,NA
"2565","United Kingdom","GB","Kent",2,"UKJ4",2001,"non_democ",0,3,NA
"2566","United Kingdom","GB","Kent",2,"UKJ4",2001,"non_democ",1,1,NA
"2567","United Kingdom","GB","Kent",2,"UKJ4",2005,"eurosceptic",1,1,NA
"2568","United Kingdom","GB","Kent",2,"UKJ4",2005,"non_democ",0,3,NA
"2569","United Kingdom","GB","Kent",2,"UKJ4",2005,"non_democ",1,1,NA
"2570","United Kingdom","GB","Kent",2,"UKJ4",2010,"eurosceptic",1,2,NA
"2571","United Kingdom","GB","Kent",2,"UKJ4",2010,"farright",1,1,NA
"2572","United Kingdom","GB","Kent",2,"UKJ4",2010,"non_democ",0,3,NA
"2573","United Kingdom","GB","Kent",2,"UKJ4",2010,"non_democ",1,2,NA
"2574","United Kingdom","GB","Kent",2,"UKJ4",2010,"populist",1,1,NA
"2575","United Kingdom","GB","Kent",2,"UKJ4",2015,"eurosceptic",1,2,NA
"2576","United Kingdom","GB","Kent",2,"UKJ4",2015,"farright",1,1,NA
"2577","United Kingdom","GB","Kent",2,"UKJ4",2015,"non_democ",0,4,NA
"2578","United Kingdom","GB","Kent",2,"UKJ4",2015,"non_democ",1,2,NA
"2579","United Kingdom","GB","Kent",2,"UKJ4",2015,"populist",1,1,NA
"2580","United Kingdom","GB","Kent",2,"UKJ4",2017,"eurosceptic",1,2,NA
"2581","United Kingdom","GB","Kent",2,"UKJ4",2017,"farright",1,1,NA
"2582","United Kingdom","GB","Kent",2,"UKJ4",2017,"non_democ",0,4,NA
"2583","United Kingdom","GB","Kent",2,"UKJ4",2017,"non_democ",1,2,NA
"2584","United Kingdom","GB","Kent",2,"UKJ4",2017,"populist",1,1,NA
"2585","United Kingdom","GB","Kent",2,"UKJ4",2019,"eurosceptic",1,1,NA
"2586","United Kingdom","GB","Kent",2,"UKJ4",2019,"non_democ",0,4,NA
"2587","United Kingdom","GB","Kent",2,"UKJ4",2019,"non_democ",1,1,NA
"2588","United Kingdom","GB","Lancashire",2,"UKD4",1992,"eurosceptic",1,1,NA
"2589","United Kingdom","GB","Lancashire",2,"UKD4",1992,"non_democ",0,3,NA
"2590","United Kingdom","GB","Lancashire",2,"UKD4",1992,"non_democ",1,1,NA
"2591","United Kingdom","GB","Lancashire",2,"UKD4",1997,"eurosceptic",1,1,NA
"2592","United Kingdom","GB","Lancashire",2,"UKD4",1997,"non_democ",0,3,NA
"2593","United Kingdom","GB","Lancashire",2,"UKD4",1997,"non_democ",1,1,NA
"2594","United Kingdom","GB","Lancashire",2,"UKD4",2001,"eurosceptic",1,1,NA
"2595","United Kingdom","GB","Lancashire",2,"UKD4",2001,"non_democ",0,3,NA
"2596","United Kingdom","GB","Lancashire",2,"UKD4",2001,"non_democ",1,1,NA
"2597","United Kingdom","GB","Lancashire",2,"UKD4",2005,"eurosceptic",1,1,NA
"2598","United Kingdom","GB","Lancashire",2,"UKD4",2005,"non_democ",0,3,NA
"2599","United Kingdom","GB","Lancashire",2,"UKD4",2005,"non_democ",1,1,NA
"2600","United Kingdom","GB","Lancashire",2,"UKD4",2010,"eurosceptic",1,2,NA
"2601","United Kingdom","GB","Lancashire",2,"UKD4",2010,"farright",1,1,NA
"2602","United Kingdom","GB","Lancashire",2,"UKD4",2010,"non_democ",0,3,NA
"2603","United Kingdom","GB","Lancashire",2,"UKD4",2010,"non_democ",1,2,NA
"2604","United Kingdom","GB","Lancashire",2,"UKD4",2010,"populist",1,1,NA
"2605","United Kingdom","GB","Lancashire",2,"UKD4",2015,"eurosceptic",1,2,NA
"2606","United Kingdom","GB","Lancashire",2,"UKD4",2015,"farright",1,1,NA
"2607","United Kingdom","GB","Lancashire",2,"UKD4",2015,"non_democ",0,4,NA
"2608","United Kingdom","GB","Lancashire",2,"UKD4",2015,"non_democ",1,2,NA
"2609","United Kingdom","GB","Lancashire",2,"UKD4",2015,"populist",1,1,NA
"2610","United Kingdom","GB","Lancashire",2,"UKD4",2017,"eurosceptic",1,2,NA
"2611","United Kingdom","GB","Lancashire",2,"UKD4",2017,"farright",1,1,NA
"2612","United Kingdom","GB","Lancashire",2,"UKD4",2017,"non_democ",0,4,NA
"2613","United Kingdom","GB","Lancashire",2,"UKD4",2017,"non_democ",1,2,NA
"2614","United Kingdom","GB","Lancashire",2,"UKD4",2017,"populist",1,1,NA
"2615","United Kingdom","GB","Lancashire",2,"UKD4",2019,"eurosceptic",1,1,NA
"2616","United Kingdom","GB","Lancashire",2,"UKD4",2019,"non_democ",0,5,NA
"2617","United Kingdom","GB","Lancashire",2,"UKD4",2019,"non_democ",1,1,NA
"2618","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",1992,"eurosceptic",1,1,NA
"2619","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",1992,"non_democ",0,3,NA
"2620","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",1992,"non_democ",1,1,NA
"2621","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",1997,"eurosceptic",1,1,NA
"2622","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",1997,"non_democ",0,3,NA
"2623","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",1997,"non_democ",1,1,NA
"2624","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2001,"eurosceptic",1,1,NA
"2625","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2001,"non_democ",0,3,NA
"2626","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2001,"non_democ",1,1,NA
"2627","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2005,"eurosceptic",1,1,NA
"2628","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2005,"non_democ",0,3,NA
"2629","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2005,"non_democ",1,1,NA
"2630","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2010,"eurosceptic",1,2,NA
"2631","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2010,"farright",1,1,NA
"2632","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2010,"non_democ",0,3,NA
"2633","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2010,"non_democ",1,2,NA
"2634","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2010,"populist",1,1,NA
"2635","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2015,"eurosceptic",1,2,NA
"2636","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2015,"farright",1,1,NA
"2637","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2015,"non_democ",0,4,NA
"2638","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2015,"non_democ",1,2,NA
"2639","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2015,"populist",1,1,NA
"2640","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2017,"eurosceptic",1,2,NA
"2641","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2017,"farright",1,1,NA
"2642","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2017,"non_democ",0,4,NA
"2643","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2017,"non_democ",1,2,NA
"2644","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2017,"populist",1,1,NA
"2645","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2019,"eurosceptic",1,1,NA
"2646","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2019,"non_democ",0,5,NA
"2647","United Kingdom","GB","Leicestershire, Rutland and Northamptonshire",2,"UKF2",2019,"non_democ",1,1,NA
"2648","United Kingdom","GB","Lincolnshire",2,"UKF3",1992,"eurosceptic",1,1,NA
"2649","United Kingdom","GB","Lincolnshire",2,"UKF3",1992,"non_democ",0,3,NA
"2650","United Kingdom","GB","Lincolnshire",2,"UKF3",1992,"non_democ",1,1,NA
"2651","United Kingdom","GB","Lincolnshire",2,"UKF3",1997,"eurosceptic",1,1,NA
"2652","United Kingdom","GB","Lincolnshire",2,"UKF3",1997,"non_democ",0,3,NA
"2653","United Kingdom","GB","Lincolnshire",2,"UKF3",1997,"non_democ",1,1,NA
"2654","United Kingdom","GB","Lincolnshire",2,"UKF3",2001,"eurosceptic",1,1,NA
"2655","United Kingdom","GB","Lincolnshire",2,"UKF3",2001,"non_democ",0,3,NA
"2656","United Kingdom","GB","Lincolnshire",2,"UKF3",2001,"non_democ",1,1,NA
"2657","United Kingdom","GB","Lincolnshire",2,"UKF3",2005,"eurosceptic",1,1,NA
"2658","United Kingdom","GB","Lincolnshire",2,"UKF3",2005,"non_democ",0,3,NA
"2659","United Kingdom","GB","Lincolnshire",2,"UKF3",2005,"non_democ",1,1,NA
"2660","United Kingdom","GB","Lincolnshire",2,"UKF3",2010,"eurosceptic",1,2,NA
"2661","United Kingdom","GB","Lincolnshire",2,"UKF3",2010,"farright",1,1,NA
"2662","United Kingdom","GB","Lincolnshire",2,"UKF3",2010,"non_democ",0,3,NA
"2663","United Kingdom","GB","Lincolnshire",2,"UKF3",2010,"non_democ",1,2,NA
"2664","United Kingdom","GB","Lincolnshire",2,"UKF3",2010,"populist",1,1,NA
"2665","United Kingdom","GB","Lincolnshire",2,"UKF3",2015,"eurosceptic",1,2,NA
