"","country","country_code","regionname","nutslevel","nuts3","year","ideology","ideo01","num_parties","voteshare","nuts2"
"266","Austria","AT","Klagenfurt-Villach",3,"AT211",1995,"eurosceptic",1,1,0.320027575435899,"AT21"
"267","Austria","AT","Klagenfurt-Villach",3,"AT211",1995,"farright",1,1,0.320027575435899,"AT21"
"268","Austria","AT","Klagenfurt-Villach",3,"AT211",1995,"non_democ",0,6,0.655898824993594,"AT21"
"269","Austria","AT","Klagenfurt-Villach",3,"AT211",1995,"non_democ",1,1,0.320027575435899,"AT21"
"270","Austria","AT","Klagenfurt-Villach",3,"AT211",1995,"populist",1,1,0.320027575435899,"AT21"
"271","Austria","AT","Klagenfurt-Villach",3,"AT211",2002,"eurosceptic",1,1,0.224049204518681,"AT21"
"272","Austria","AT","Klagenfurt-Villach",3,"AT211",2002,"farright",1,1,0.224049204518681,"AT21"
"273","Austria","AT","Klagenfurt-Villach",3,"AT211",2002,"non_democ",0,4,0.754864030356014,"AT21"
"274","Austria","AT","Klagenfurt-Villach",3,"AT211",2002,"non_democ",1,1,0.224049204518681,"AT21"
"275","Austria","AT","Klagenfurt-Villach",3,"AT211",2002,"populist",1,1,0.224049204518681,"AT21"
"276","Austria","AT","Klagenfurt-Villach",3,"AT211",2006,"eurosceptic",1,3,0.327067348398826,"AT21"
"277","Austria","AT","Klagenfurt-Villach",3,"AT211",2006,"farright",1,2,0.305913085713161,"AT21"
"278","Austria","AT","Klagenfurt-Villach",3,"AT211",2006,"non_democ",0,5,0.649218611550503,"AT21"
"279","Austria","AT","Klagenfurt-Villach",3,"AT211",2006,"non_democ",1,3,0.327067348398826,"AT21"
"280","Austria","AT","Klagenfurt-Villach",3,"AT211",2006,"populist",1,3,0.327067348398826,"AT21"
"281","Austria","AT","Klagenfurt-Villach",3,"AT211",2008,"eurosceptic",1,2,0.447810082757378,"AT21"
"282","Austria","AT","Klagenfurt-Villach",3,"AT211",2008,"farright",1,2,0.447810082757378,"AT21"
"283","Austria","AT","Klagenfurt-Villach",3,"AT211",2008,"non_democ",0,6,0.527845347954232,"AT21"
"284","Austria","AT","Klagenfurt-Villach",3,"AT211",2008,"non_democ",1,2,0.447810082757378,"AT21"
"285","Austria","AT","Klagenfurt-Villach",3,"AT211",2008,"populist",1,2,0.447810082757378,"AT21"
"286","Austria","AT","Klagenfurt-Villach",3,"AT211",2013,"eurosceptic",1,3,0.330430118512464,"AT21"
"287","Austria","AT","Klagenfurt-Villach",3,"AT211",2013,"farright",1,2,0.263907335512873,"AT21"
"288","Austria","AT","Klagenfurt-Villach",3,"AT211",2013,"non_democ",0,6,0.652406007355946,"AT21"
"289","Austria","AT","Klagenfurt-Villach",3,"AT211",2013,"non_democ",1,3,0.330430118512464,"AT21"
"290","Austria","AT","Klagenfurt-Villach",3,"AT211",2013,"populist",1,3,0.330430118512464,"AT21"
"291","Austria","AT","Klagenfurt-Villach",3,"AT211",2017,"eurosceptic",1,1,0.290803303524585,"AT21"
"292","Austria","AT","Klagenfurt-Villach",3,"AT211",2017,"farright",1,1,0.290803303524585,"AT21"
"293","Austria","AT","Klagenfurt-Villach",3,"AT211",2017,"non_democ",0,7,0.697000064844344,"AT21"
"294","Austria","AT","Klagenfurt-Villach",3,"AT211",2017,"non_democ",1,1,0.290803303524585,"AT21"
"295","Austria","AT","Klagenfurt-Villach",3,"AT211",2017,"populist",1,1,0.290803303524585,"AT21"
"296","Austria","AT","Klagenfurt-Villach",3,"AT211",2019,"eurosceptic",1,1,0.173728705498317,"AT21"
"297","Austria","AT","Klagenfurt-Villach",3,"AT211",2019,"farright",1,1,0.173728705498317,"AT21"
"298","Austria","AT","Klagenfurt-Villach",3,"AT211",2019,"non_democ",0,5,0.810714832194226,"AT21"
"299","Austria","AT","Klagenfurt-Villach",3,"AT211",2019,"non_democ",1,1,0.173728705498317,"AT21"
"300","Austria","AT","Klagenfurt-Villach",3,"AT211",2019,"populist",1,1,0.173728705498317,"AT21"
"301","Austria","AT","Liezen",3,"AT222",1990,"eurosceptic",1,1,0.177232892038038,"AT22"
"302","Austria","AT","Liezen",3,"AT222",1990,"farright",1,1,0.177232892038038,"AT22"
"303","Austria","AT","Liezen",3,"AT222",1990,"non_democ",0,5,0.794685810180869,"AT22"
"304","Austria","AT","Liezen",3,"AT222",1990,"non_democ",1,1,0.177232892038038,"AT22"
"305","Austria","AT","Liezen",3,"AT222",1990,"populist",1,1,0.177232892038038,"AT22"
"306","Austria","AT","Liezen",3,"AT222",1994,"eurosceptic",1,1,0.23099271706484,"AT22"
"307","Austria","AT","Liezen",3,"AT222",1994,"farright",1,1,0.23099271706484,"AT22"
"308","Austria","AT","Liezen",3,"AT222",1994,"non_democ",0,5,0.74444946114132,"AT22"
"309","Austria","AT","Liezen",3,"AT222",1994,"non_democ",1,1,0.23099271706484,"AT22"
"310","Austria","AT","Liezen",3,"AT222",1994,"populist",1,1,0.23099271706484,"AT22"
"311","Austria","AT","Liezen",3,"AT222",1995,"eurosceptic",1,1,0.215289779928563,"AT22"
"312","Austria","AT","Liezen",3,"AT222",1995,"farright",1,1,0.215289779928563,"AT22"
"313","Austria","AT","Liezen",3,"AT222",1995,"non_democ",0,6,0.754695241387257,"AT22"
"314","Austria","AT","Liezen",3,"AT222",1995,"non_democ",1,1,0.215289779928563,"AT22"
"315","Austria","AT","Liezen",3,"AT222",1995,"populist",1,1,0.215289779928563,"AT22"
"316","Austria","AT","Liezen",3,"AT222",2002,"eurosceptic",1,1,0.104354954810845,"AT22"
"317","Austria","AT","Liezen",3,"AT222",2002,"farright",1,1,0.104354954810845,"AT22"
"318","Austria","AT","Liezen",3,"AT222",2002,"non_democ",0,4,0.882968087658962,"AT22"
"319","Austria","AT","Liezen",3,"AT222",2002,"non_democ",1,1,0.104354954810845,"AT22"
"320","Austria","AT","Liezen",3,"AT222",2002,"populist",1,1,0.104354954810845,"AT22"
"321","Austria","AT","Liezen",3,"AT222",2006,"eurosceptic",1,3,0.152312733689031,"AT22"
"322","Austria","AT","Liezen",3,"AT222",2006,"farright",1,2,0.131475024156619,"AT22"
"323","Austria","AT","Liezen",3,"AT222",2006,"non_democ",0,4,0.831134730916271,"AT22"
"324","Austria","AT","Liezen",3,"AT222",2006,"non_democ",1,3,0.152312733689031,"AT22"
"325","Austria","AT","Liezen",3,"AT222",2006,"populist",1,3,0.152312733689031,"AT22"
"326","Austria","AT","Liezen",3,"AT222",2008,"eurosceptic",1,2,0.284120876745493,"AT22"
"327","Austria","AT","Liezen",3,"AT222",2008,"farright",1,2,0.284120876745493,"AT22"
"328","Austria","AT","Liezen",3,"AT222",2008,"non_democ",0,6,0.694889974493104,"AT22"
"329","Austria","AT","Liezen",3,"AT222",2008,"non_democ",1,2,0.284120876745493,"AT22"
"330","Austria","AT","Liezen",3,"AT222",2008,"populist",1,2,0.284120876745493,"AT22"
"331","Austria","AT","Liezen",3,"AT222",2013,"eurosceptic",1,3,0.355463028832071,"AT22"
"332","Austria","AT","Liezen",3,"AT222",2013,"farright",1,2,0.272523747750764,"AT22"
"333","Austria","AT","Liezen",3,"AT222",2013,"non_democ",0,6,0.624136920952421,"AT22"
"334","Austria","AT","Liezen",3,"AT222",2013,"non_democ",1,3,0.355463028832071,"AT22"
"335","Austria","AT","Liezen",3,"AT222",2013,"populist",1,3,0.355463028832071,"AT22"
"336","Austria","AT","Liezen",3,"AT222",2017,"eurosceptic",1,1,0.283565280347518,"AT22"
"337","Austria","AT","Liezen",3,"AT222",2017,"farright",1,1,0.283565280347518,"AT22"
"338","Austria","AT","Liezen",3,"AT222",2017,"non_democ",0,6,0.707243986807176,"AT22"
"339","Austria","AT","Liezen",3,"AT222",2017,"non_democ",1,1,0.283565280347518,"AT22"
"340","Austria","AT","Liezen",3,"AT222",2017,"populist",1,1,0.283565280347518,"AT22"
"341","Austria","AT","Liezen",3,"AT222",2019,"eurosceptic",1,1,0.176193282262817,"AT22"
"342","Austria","AT","Liezen",3,"AT222",2019,"farright",1,1,0.176193282262817,"AT22"
"343","Austria","AT","Liezen",3,"AT222",2019,"non_democ",0,6,0.812392239027478,"AT22"
"344","Austria","AT","Liezen",3,"AT222",2019,"non_democ",1,1,0.176193282262817,"AT22"
"345","Austria","AT","Liezen",3,"AT222",2019,"populist",1,1,0.176193282262817,"AT22"
"346","Austria","AT","Linz-Wels",3,"AT312",1990,"eurosceptic",1,1,0.159884295141132,"AT31"
"347","Austria","AT","Linz-Wels",3,"AT312",1990,"farright",1,1,0.159884295141132,"AT31"
"348","Austria","AT","Linz-Wels",3,"AT312",1990,"non_democ",0,5,0.814537431660144,"AT31"
"349","Austria","AT","Linz-Wels",3,"AT312",1990,"non_democ",1,1,0.159884295141132,"AT31"
"350","Austria","AT","Linz-Wels",3,"AT312",1990,"populist",1,1,0.159884295141132,"AT31"
"351","Austria","AT","Linz-Wels",3,"AT312",1994,"eurosceptic",1,1,0.226941839164054,"AT31"
"352","Austria","AT","Linz-Wels",3,"AT312",1994,"farright",1,1,0.226941839164054,"AT31"
"353","Austria","AT","Linz-Wels",3,"AT312",1994,"non_democ",0,5,0.756197213055142,"AT31"
"354","Austria","AT","Linz-Wels",3,"AT312",1994,"non_democ",1,1,0.226941839164054,"AT31"
"355","Austria","AT","Linz-Wels",3,"AT312",1994,"populist",1,1,0.226941839164054,"AT31"
"356","Austria","AT","Linz-Wels",3,"AT312",1995,"eurosceptic",1,1,0.209804334507582,"AT31"
"357","Austria","AT","Linz-Wels",3,"AT312",1995,"farright",1,1,0.209804334507582,"AT31"
"358","Austria","AT","Linz-Wels",3,"AT312",1995,"non_democ",0,6,0.772211798641956,"AT31"
"359","Austria","AT","Linz-Wels",3,"AT312",1995,"non_democ",1,1,0.209804334507582,"AT31"
"360","Austria","AT","Linz-Wels",3,"AT312",1995,"populist",1,1,0.209804334507582,"AT31"
"361","Austria","AT","Linz-Wels",3,"AT312",2002,"eurosceptic",1,1,0.102218586533822,"AT31"
"362","Austria","AT","Linz-Wels",3,"AT312",2002,"farright",1,1,0.102218586533822,"AT31"
"363","Austria","AT","Linz-Wels",3,"AT312",2002,"non_democ",0,5,0.883325291503034,"AT31"
"364","Austria","AT","Linz-Wels",3,"AT312",2002,"non_democ",1,1,0.102218586533822,"AT31"
"365","Austria","AT","Linz-Wels",3,"AT312",2002,"populist",1,1,0.102218586533822,"AT31"
"366","Austria","AT","Linz-Wels",3,"AT312",2006,"eurosceptic",1,3,0.17775194515264,"AT31"
"367","Austria","AT","Linz-Wels",3,"AT312",2006,"farright",1,2,0.150113604840095,"AT31"
"368","Austria","AT","Linz-Wels",3,"AT312",2006,"non_democ",0,4,0.803179614536136,"AT31"
"369","Austria","AT","Linz-Wels",3,"AT312",2006,"non_democ",1,3,0.17775194515264,"AT31"
"370","Austria","AT","Linz-Wels",3,"AT312",2006,"populist",1,3,0.17775194515264,"AT31"
"371","Austria","AT","Linz-Wels",3,"AT312",2008,"eurosceptic",1,2,0.275339421393873,"AT31"
"372","Austria","AT","Linz-Wels",3,"AT312",2008,"farright",1,2,0.275339421393873,"AT31"
"373","Austria","AT","Linz-Wels",3,"AT312",2008,"non_democ",0,6,0.702735038252513,"AT31"
"374","Austria","AT","Linz-Wels",3,"AT312",2008,"non_democ",1,2,0.275339421393873,"AT31"
"375","Austria","AT","Linz-Wels",3,"AT312",2008,"populist",1,2,0.275339421393873,"AT31"
"376","Austria","AT","Linz-Wels",3,"AT312",2013,"eurosceptic",1,3,0.285838334270687,"AT31"
"377","Austria","AT","Linz-Wels",3,"AT312",2013,"farright",1,2,0.238889266577258,"AT31"
"378","Austria","AT","Linz-Wels",3,"AT312",2013,"non_democ",0,6,0.693392582337781,"AT31"
"379","Austria","AT","Linz-Wels",3,"AT312",2013,"non_democ",1,3,0.285838334270687,"AT31"
"380","Austria","AT","Linz-Wels",3,"AT312",2013,"populist",1,3,0.285838334270687,"AT31"
"381","Austria","AT","Linz-Wels",3,"AT312",2017,"eurosceptic",1,1,0.249888151078459,"AT31"
"382","Austria","AT","Linz-Wels",3,"AT312",2017,"farright",1,1,0.249888151078459,"AT31"
"383","Austria","AT","Linz-Wels",3,"AT312",2017,"non_democ",0,7,0.740345672035415,"AT31"
"384","Austria","AT","Linz-Wels",3,"AT312",2017,"non_democ",1,1,0.249888151078459,"AT31"
"385","Austria","AT","Linz-Wels",3,"AT312",2017,"populist",1,1,0.249888151078459,"AT31"
"386","Austria","AT","Linz-Wels",3,"AT312",2019,"eurosceptic",1,1,0.161817758098345,"AT31"
"387","Austria","AT","Linz-Wels",3,"AT312",2019,"farright",1,1,0.161817758098345,"AT31"
"388","Austria","AT","Linz-Wels",3,"AT312",2019,"non_democ",0,5,0.825355395012818,"AT31"
"389","Austria","AT","Linz-Wels",3,"AT312",2019,"non_democ",1,1,0.161817758098345,"AT31"
"390","Austria","AT","Linz-Wels",3,"AT312",2019,"populist",1,1,0.161817758098345,"AT31"
"391","Austria","AT","Lungau",3,"AT321",1990,"eurosceptic",1,1,0.202518891687657,"AT32"
"392","Austria","AT","Lungau",3,"AT321",1990,"farright",1,1,0.202518891687657,"AT32"
"393","Austria","AT","Lungau",3,"AT321",1990,"non_democ",0,5,0.776574307304786,"AT32"
"394","Austria","AT","Lungau",3,"AT321",1990,"non_democ",1,1,0.202518891687657,"AT32"
"395","Austria","AT","Lungau",3,"AT321",1990,"populist",1,1,0.202518891687657,"AT32"
"396","Austria","AT","Lungau",3,"AT321",1994,"eurosceptic",1,1,0.239269562249339,"AT32"
"397","Austria","AT","Lungau",3,"AT321",1994,"farright",1,1,0.239269562249339,"AT32"
"398","Austria","AT","Lungau",3,"AT321",1994,"non_democ",0,5,0.749040020479563,"AT32"
"399","Austria","AT","Lungau",3,"AT321",1994,"non_democ",1,1,0.239269562249339,"AT32"
"400","Austria","AT","Lungau",3,"AT321",1994,"populist",1,1,0.239269562249339,"AT32"
"401","Austria","AT","Lungau",3,"AT321",1995,"eurosceptic",1,1,0.266666666666667,"AT32"
"402","Austria","AT","Lungau",3,"AT321",1995,"farright",1,1,0.266666666666667,"AT32"
"403","Austria","AT","Lungau",3,"AT321",1995,"non_democ",0,6,0.714169711733658,"AT32"
"404","Austria","AT","Lungau",3,"AT321",1995,"non_democ",1,1,0.266666666666667,"AT32"
"405","Austria","AT","Lungau",3,"AT321",1995,"populist",1,1,0.266666666666667,"AT32"
"406","Austria","AT","Lungau",3,"AT321",2002,"eurosceptic",1,1,0.136046791122506,"AT32"
"407","Austria","AT","Lungau",3,"AT321",2002,"farright",1,1,0.136046791122506,"AT32"
"408","Austria","AT","Lungau",3,"AT321",2002,"non_democ",0,4,0.849931896482654,"AT32"
"409","Austria","AT","Lungau",3,"AT321",2002,"non_democ",1,1,0.136046791122506,"AT32"
"410","Austria","AT","Lungau",3,"AT321",2002,"populist",1,1,0.136046791122506,"AT32"
"411","Austria","AT","Lungau",3,"AT321",2006,"eurosceptic",1,3,0.206285186118814,"AT32"
"412","Austria","AT","Lungau",3,"AT321",2006,"farright",1,2,0.179144609696664,"AT32"
"413","Austria","AT","Lungau",3,"AT321",2006,"non_democ",0,5,0.771951936812033,"AT32"
"414","Austria","AT","Lungau",3,"AT321",2006,"non_democ",1,3,0.206285186118814,"AT32"
"415","Austria","AT","Lungau",3,"AT321",2006,"populist",1,3,0.206285186118814,"AT32"
"416","Austria","AT","Lungau",3,"AT321",2008,"eurosceptic",1,2,0.34857049234046,"AT32"
"417","Austria","AT","Lungau",3,"AT321",2008,"farright",1,2,0.34857049234046,"AT32"
"418","Austria","AT","Lungau",3,"AT321",2008,"non_democ",0,6,0.63029409355288,"AT32"
"419","Austria","AT","Lungau",3,"AT321",2008,"non_democ",1,2,0.34857049234046,"AT32"
"420","Austria","AT","Lungau",3,"AT321",2008,"populist",1,2,0.34857049234046,"AT32"
"421","Austria","AT","Lungau",3,"AT321",2013,"eurosceptic",1,3,0.32096431103758,"AT32"
"422","Austria","AT","Lungau",3,"AT321",2013,"farright",1,2,0.275348617348145,"AT32"
"423","Austria","AT","Lungau",3,"AT321",2013,"non_democ",0,6,0.660679114472544,"AT32"
"424","Austria","AT","Lungau",3,"AT321",2013,"non_democ",1,3,0.32096431103758,"AT32"
"425","Austria","AT","Lungau",3,"AT321",2013,"populist",1,3,0.32096431103758,"AT32"
"426","Austria","AT","Lungau",3,"AT321",2017,"eurosceptic",1,1,0.321816535908268,"AT32"
"427","Austria","AT","Lungau",3,"AT321",2017,"farright",1,1,0.321816535908268,"AT32"
"428","Austria","AT","Lungau",3,"AT321",2017,"non_democ",0,6,0.668980084490042,"AT32"
"429","Austria","AT","Lungau",3,"AT321",2017,"non_democ",1,1,0.321816535908268,"AT32"
"430","Austria","AT","Lungau",3,"AT321",2017,"populist",1,1,0.321816535908268,"AT32"
"431","Austria","AT","Lungau",3,"AT321",2019,"eurosceptic",1,1,0.198916161938157,"AT32"
"432","Austria","AT","Lungau",3,"AT321",2019,"farright",1,1,0.198916161938157,"AT32"
"433","Austria","AT","Lungau",3,"AT321",2019,"non_democ",0,5,0.788014026139624,"AT32"
"434","Austria","AT","Lungau",3,"AT321",2019,"non_democ",1,1,0.198916161938157,"AT32"
"435","Austria","AT","Lungau",3,"AT321",2019,"populist",1,1,0.198916161938157,"AT32"
"436","Austria","AT","Mittelburgenland",3,"AT111",1990,"eurosceptic",1,1,0.0779650924788806,"AT11"
"437","Austria","AT","Mittelburgenland",3,"AT111",1990,"farright",1,1,0.0779650924788806,"AT11"
"438","Austria","AT","Mittelburgenland",3,"AT111",1990,"non_democ",0,5,0.897249823229504,"AT11"
"439","Austria","AT","Mittelburgenland",3,"AT111",1990,"non_democ",1,1,0.0779650924788806,"AT11"
"440","Austria","AT","Mittelburgenland",3,"AT111",1990,"populist",1,1,0.0779650924788806,"AT11"
"441","Austria","AT","Mittelburgenland",3,"AT111",1994,"eurosceptic",1,1,0.133380381086803,"AT11"
"442","Austria","AT","Mittelburgenland",3,"AT111",1994,"farright",1,1,0.133380381086803,"AT11"
"443","Austria","AT","Mittelburgenland",3,"AT111",1994,"non_democ",0,5,0.845150986145675,"AT11"
"444","Austria","AT","Mittelburgenland",3,"AT111",1994,"non_democ",1,1,0.133380381086803,"AT11"
"445","Austria","AT","Mittelburgenland",3,"AT111",1994,"populist",1,1,0.133380381086803,"AT11"
"446","Austria","AT","Mittelburgenland",3,"AT111",1995,"eurosceptic",1,1,0.136950420954163,"AT11"
"447","Austria","AT","Mittelburgenland",3,"AT111",1995,"farright",1,1,0.136950420954163,"AT11"
"448","Austria","AT","Mittelburgenland",3,"AT111",1995,"non_democ",0,6,0.840074836295603,"AT11"
"449","Austria","AT","Mittelburgenland",3,"AT111",1995,"non_democ",1,1,0.136950420954163,"AT11"
"450","Austria","AT","Mittelburgenland",3,"AT111",1995,"populist",1,1,0.136950420954163,"AT11"
"451","Austria","AT","Mittelburgenland",3,"AT111",2002,"eurosceptic",1,1,0.0534204891243097,"AT11"
"452","Austria","AT","Mittelburgenland",3,"AT111",2002,"farright",1,1,0.0534204891243097,"AT11"
"453","Austria","AT","Mittelburgenland",3,"AT111",2002,"non_democ",0,4,0.930763740185582,"AT11"
"454","Austria","AT","Mittelburgenland",3,"AT111",2002,"non_democ",1,1,0.0534204891243097,"AT11"
"455","Austria","AT","Mittelburgenland",3,"AT111",2002,"populist",1,1,0.0534204891243097,"AT11"
"456","Austria","AT","Mittelburgenland",3,"AT111",2006,"eurosceptic",1,3,0.112021025367563,"AT11"
"457","Austria","AT","Mittelburgenland",3,"AT111",2006,"farright",1,2,0.0967471623371677,"AT11"
"458","Austria","AT","Mittelburgenland",3,"AT111",2006,"non_democ",0,5,0.869543688580788,"AT11"
"459","Austria","AT","Mittelburgenland",3,"AT111",2006,"non_democ",1,3,0.112021025367563,"AT11"
"460","Austria","AT","Mittelburgenland",3,"AT111",2006,"populist",1,3,0.112021025367563,"AT11"
"461","Austria","AT","Mittelburgenland",3,"AT111",2008,"eurosceptic",1,2,0.161758494912651,"AT11"
"462","Austria","AT","Mittelburgenland",3,"AT111",2008,"farright",1,2,0.161758494912651,"AT11"
"463","Austria","AT","Mittelburgenland",3,"AT111",2008,"non_democ",0,6,0.812862353618737,"AT11"
"464","Austria","AT","Mittelburgenland",3,"AT111",2008,"non_democ",1,2,0.161758494912651,"AT11"
"465","Austria","AT","Mittelburgenland",3,"AT111",2008,"populist",1,2,0.161758494912651,"AT11"
"466","Austria","AT","Mittelburgenland",3,"AT111",2013,"eurosceptic",1,3,0.204180361165479,"AT11"
"467","Austria","AT","Mittelburgenland",3,"AT111",2013,"farright",1,2,0.152590568337088,"AT11"
"468","Austria","AT","Mittelburgenland",3,"AT111",2013,"non_democ",0,6,0.773440673584697,"AT11"
"469","Austria","AT","Mittelburgenland",3,"AT111",2013,"non_democ",1,3,0.204180361165479,"AT11"
"470","Austria","AT","Mittelburgenland",3,"AT111",2013,"populist",1,3,0.204180361165479,"AT11"
"471","Austria","AT","Mittelburgenland",3,"AT111",2017,"eurosceptic",1,1,0.213371159804397,"AT11"
"472","Austria","AT","Mittelburgenland",3,"AT111",2017,"farright",1,1,0.213371159804397,"AT11"
"473","Austria","AT","Mittelburgenland",3,"AT111",2017,"non_democ",0,6,0.77628877524357,"AT11"
"474","Austria","AT","Mittelburgenland",3,"AT111",2017,"non_democ",1,1,0.213371159804397,"AT11"
"475","Austria","AT","Mittelburgenland",3,"AT111",2017,"populist",1,1,0.213371159804397,"AT11"
"476","Austria","AT","Mittelburgenland",3,"AT111",2019,"eurosceptic",1,1,0.142481537331323,"AT11"
"477","Austria","AT","Mittelburgenland",3,"AT111",2019,"farright",1,1,0.142481537331323,"AT11"
"478","Austria","AT","Mittelburgenland",3,"AT111",2019,"non_democ",0,5,0.841781695858949,"AT11"
"479","Austria","AT","Mittelburgenland",3,"AT111",2019,"non_democ",1,1,0.142481537331323,"AT11"
"480","Austria","AT","Mittelburgenland",3,"AT111",2019,"populist",1,1,0.142481537331323,"AT11"
"481","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1990,"eurosceptic",1,1,0.102704941406515,"AT12"
"482","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1990,"farright",1,1,0.102704941406515,"AT12"
"483","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1990,"non_democ",0,5,0.868643319799574,"AT12"
"484","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1990,"non_democ",1,1,0.102704941406515,"AT12"
"485","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1990,"populist",1,1,0.102704941406515,"AT12"
"486","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1994,"eurosceptic",1,1,0.161682377147232,"AT12"
"487","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1994,"farright",1,1,0.161682377147232,"AT12"
"488","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1994,"non_democ",0,6,0.812902873001442,"AT12"
"489","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1994,"non_democ",1,1,0.161682377147232,"AT12"
"490","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1994,"populist",1,1,0.161682377147232,"AT12"
"491","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1995,"eurosceptic",1,1,0.162366642019647,"AT12"
"492","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1995,"farright",1,1,0.162366642019647,"AT12"
"493","Austria","AT","Mostviertel-Eisenwurzen",3,"AT121",1995,"non_democ",0,6,0.81263203760431,"AT12"
